path,extension,size_bytes,category,reference_count,referenced_by,dynamic_reference,paired_files,confidence,recommended_action,reason
addons/godot_ai/handlers/curve_handler.gd.uid,.uid,20,DEV_ONLY,1,addons/godot_ai/plugin.gd,false,addons/godot_ai/handlers/curve_handler.gd,high,follow_primary_file,Godot sidecar paired with addons/godot_ai/handlers/curve_handler.gd; do not treat independently
addons/godot_ai/handlers/editor_handler.gd.uid,.uid,20,DEV_ONLY,1,addons/godot_ai/plugin.gd,false,addons/godot_ai/handlers/editor_handler.gd,high,follow_primary_file,Godot sidecar paired with addons/godot_ai/handlers/editor_handler.gd; do not treat independently
addons/godot_ai/handlers/environment_handler.gd.uid,.uid,20,DEV_ONLY,1,addons/godot_ai/plugin.gd,false,addons/godot_ai/handlers/environment_handler.gd,high,follow_primary_file,Godot sidecar paired with addons/godot_ai/handlers/environment_handler.gd; do not treat independently
addons/godot_ai/handlers/filesystem_handler.gd.uid,.uid,20,DEV_ONLY,1,addons/godot_ai/plugin.gd,false,addons/godot_ai/handlers/filesystem_handler.gd,high,follow_primary_file,Godot sidecar paired with addons/godot_ai/handlers/filesystem_handler.gd; do not treat independently
addons/godot_ai/handlers/input_handler.gd.uid,.uid,20,DEV_ONLY,1,addons/godot_ai/plugin.gd,false,addons/godot_ai/handlers/input_handler.gd,high,follow_primary_file,Godot sidecar paired with addons/godot_ai/handlers/input_handler.gd; do not treat independently
addons/godot_ai/handlers/material_handler.gd.uid,.uid,20,DEV_ONLY,1,addons/godot_ai/plugin.gd,false,addons/godot_ai/handlers/material_handler.gd,high,follow_primary_file,Godot sidecar paired with addons/godot_ai/handlers/material_handler.gd; do not treat independently
addons/godot_ai/handlers/material_presets.gd.uid,.uid,20,DEV_ONLY,1,addons/godot_ai/handlers/material_handler.gd,false,addons/godot_ai/handlers/material_presets.gd,high,follow_primary_file,Godot sidecar paired with addons/godot_ai/handlers/material_presets.gd; do not treat independently
addons/godot_ai/handlers/material_values.gd.uid,.uid,20,DEV_ONLY,2,addons/godot_ai/handlers/material_handler.gd;addons/godot_ai/handlers/particle_values.gd,false,addons/godot_ai/handlers/material_values.gd,high,follow_primary_file,Godot sidecar paired with addons/godot_ai/handlers/material_values.gd; do not treat independently
addons/godot_ai/handlers/particle_handler.gd.uid,.uid,20,DEV_ONLY,1,addons/godot_ai/plugin.gd,false,addons/godot_ai/handlers/particle_handler.gd,high,follow_primary_file,Godot sidecar paired with addons/godot_ai/handlers/particle_handler.gd; do not treat independently
addons/godot_ai/handlers/particle_presets.gd.uid,.uid,20,DEV_ONLY,1,addons/godot_ai/handlers/particle_handler.gd,false,addons/godot_ai/handlers/particle_presets.gd,high,follow_primary_file,Godot sidecar paired with addons/godot_ai/handlers/particle_presets.gd; do not treat independently
addons/godot_ai/handlers/particle_values.gd.uid,.uid,20,DEV_ONLY,1,addons/godot_ai/handlers/particle_handler.gd,false,addons/godot_ai/handlers/particle_values.gd,high,follow_primary_file,Godot sidecar paired with addons/godot_ai/handlers/particle_values.gd; do not treat independently
addons/godot_ai/handlers/physics_shape_handler.gd.uid,.uid,20,DEV_ONLY,1,addons/godot_ai/plugin.gd,false,addons/godot_ai/handlers/physics_shape_handler.gd,high,follow_primary_file,Godot sidecar paired with addons/godot_ai/handlers/physics_shape_handler.gd; do not treat independently
addons/godot_ai/handlers/project_handler.gd.uid,.uid,20,DEV_ONLY,1,addons/godot_ai/plugin.gd,false,addons/godot_ai/handlers/project_handler.gd,high,follow_primary_file,Godot sidecar paired with addons/godot_ai/handlers/project_handler.gd; do not treat independently
addons/godot_ai/handlers/script_handler.gd.uid,.uid,20,DEV_ONLY,1,addons/godot_ai/plugin.gd,false,addons/godot_ai/handlers/script_handler.gd,high,follow_primary_file,Godot sidecar paired with addons/godot_ai/handlers/script_handler.gd; do not treat independently
addons/godot_ai/handlers/signal_handler.gd.uid,.uid,20,DEV_ONLY,1,addons/godot_ai/plugin.gd,false,addons/godot_ai/handlers/signal_handler.gd,high,follow_primary_file,Godot sidecar paired with addons/godot_ai/handlers/signal_handler.gd; do not treat independently
addons/godot_ai/handlers/test_handler.gd.uid,.uid,20,DEV_ONLY,1,addons/godot_ai/plugin.gd,false,addons/godot_ai/handlers/test_handler.gd,high,follow_primary_file,Godot sidecar paired with addons/godot_ai/handlers/test_handler.gd; do not treat independently
addons/godot_ai/handlers/texture_handler.gd.uid,.uid,20,DEV_ONLY,1,addons/godot_ai/plugin.gd,false,addons/godot_ai/handlers/texture_handler.gd,high,follow_primary_file,Godot sidecar paired with addons/godot_ai/handlers/texture_handler.gd; do not treat independently
addons/godot_ai/handlers/tilemap_handler.gd.uid,.uid,20,DEV_ONLY,1,addons/godot_ai/plugin.gd,false,addons/godot_ai/handlers/tilemap_handler.gd,high,follow_primary_file,Godot sidecar paired with addons/godot_ai/handlers/tilemap_handler.gd; do not treat independently
addons/godot_ai/handlers/tileset_handler.gd.uid,.uid,20,DEV_ONLY,1,addons/godot_ai/plugin.gd,false,addons/godot_ai/handlers/tileset_handler.gd,high,follow_primary_file,Godot sidecar paired with addons/godot_ai/handlers/tileset_handler.gd; do not treat independently
addons/godot_ai/handlers/ui_handler.gd.uid,.uid,20,DEV_ONLY,2,addons/godot_ai/handlers/control_draw_recipe_handler.gd;addons/godot_ai/plugin.gd,false,addons/godot_ai/handlers/ui_handler.gd,high,follow_primary_file,Godot sidecar paired with addons/godot_ai/handlers/ui_handler.gd; do not treat independently
addons/godot_ai/mcp_dock.gd.uid,.uid,20,DEV_ONLY,2,addons/godot_ai/dock_panels/log_viewer.gd;addons/godot_ai/plugin.gd,false,addons/godot_ai/mcp_dock.gd,high,follow_primary_file,Godot sidecar paired with addons/godot_ai/mcp_dock.gd; do not treat independently
addons/godot_ai/plugin.gd.uid,.uid,20,DEV_ONLY,0,,false,addons/godot_ai/plugin.gd,high,follow_primary_file,Godot sidecar paired with addons/godot_ai/plugin.gd; do not treat independently
addons/godot_ai/runtime/draw_recipe.gd.uid,.uid,20,DEV_ONLY,1,addons/godot_ai/handlers/control_draw_recipe_handler.gd,false,addons/godot_ai/runtime/draw_recipe.gd,high,follow_primary_file,Godot sidecar paired with addons/godot_ai/runtime/draw_recipe.gd; do not treat independently
addons/godot_ai/runtime/editor_logger.gd.uid,.uid,20,DEV_ONLY,1,addons/godot_ai/plugin.gd,false,addons/godot_ai/runtime/editor_logger.gd,high,follow_primary_file,Godot sidecar paired with addons/godot_ai/runtime/editor_logger.gd; do not treat independently
addons/godot_ai/runtime/validation_logger.gd.uid,.uid,20,DEV_ONLY,1,addons/godot_ai/handlers/script_handler.gd,false,addons/godot_ai/runtime/validation_logger.gd,high,follow_primary_file,Godot sidecar paired with addons/godot_ai/runtime/validation_logger.gd; do not treat independently
addons/godot_ai/telemetry.gd.uid,.uid,20,DEV_ONLY,3,addons/godot_ai/handlers/editor_handler.gd;addons/godot_ai/mcp_dock.gd;addons/godot_ai/plugin.gd,false,addons/godot_ai/telemetry.gd,high,follow_primary_file,Godot sidecar paired with addons/godot_ai/telemetry.gd; do not treat independently
addons/godot_ai/testing/script_error_capture.gd.uid,.uid,20,DEV_ONLY,1,addons/godot_ai/testing/test_runner.gd,false,addons/godot_ai/testing/script_error_capture.gd,high,follow_primary_file,Godot sidecar paired with addons/godot_ai/testing/script_error_capture.gd; do not treat independently
addons/godot_ai/testing/stub_backtrace.gd.uid,.uid,20,DEV_ONLY,0,,false,addons/godot_ai/testing/stub_backtrace.gd,high,follow_primary_file,Godot sidecar paired with addons/godot_ai/testing/stub_backtrace.gd; do not treat independently
addons/godot_ai/testing/test_suite.gd.uid,.uid,20,DEV_ONLY,2,addons/godot_ai/handlers/test_handler.gd;addons/godot_ai/testing/test_runner.gd,false,addons/godot_ai/testing/test_suite.gd,high,follow_primary_file,Godot sidecar paired with addons/godot_ai/testing/test_suite.gd; do not treat independently
addons/godot_ai/tool_catalog.gd.uid,.uid,20,DEV_ONLY,1,addons/godot_ai/mcp_dock.gd,false,addons/godot_ai/tool_catalog.gd,high,follow_primary_file,Godot sidecar paired with addons/godot_ai/tool_catalog.gd; do not treat independently
addons/godot_ai/update_reload_runner.gd.uid,.uid,20,DEV_ONLY,1,addons/godot_ai/plugin.gd,false,addons/godot_ai/update_reload_runner.gd,high,follow_primary_file,Godot sidecar paired with addons/godot_ai/update_reload_runner.gd; do not treat independently
addons/godot_ai/utils/class_introspection.gd.uid,.uid,20,DEV_ONLY,2,addons/godot_ai/handlers/api_handler.gd;addons/godot_ai/handlers/resource_handler.gd,false,addons/godot_ai/utils/class_introspection.gd,high,follow_primary_file,Godot sidecar paired with addons/godot_ai/utils/class_introspection.gd; do not treat independently
addons/godot_ai/utils/diagnostics_capture.gd.uid,.uid,20,DEV_ONLY,1,addons/godot_ai/handlers/script_handler.gd,false,addons/godot_ai/utils/diagnostics_capture.gd,high,follow_primary_file,Godot sidecar paired with addons/godot_ai/utils/diagnostics_capture.gd; do not treat independently
addons/godot_ai/utils/editor_log_buffer.gd.uid,.uid,20,DEV_ONLY,9,addons/godot_ai/debugger/mcp_debugger_plugin.gd;addons/godot_ai/handlers/editor_handler.gd;addons/godot_ai/handlers/script_handler.gd;addons/godot_ai/plugin.gd;addons/godot_ai/runtime/editor_logger.gd;addons/godot_ai/utils/diagnostics_capture.gd;addons/godot_ai/utils/game_log_buffer.gd;addons/godot_ai/utils/structured_log_ring.gd;addons/godot_ai/utils/surfaced_error_tracker.gd,false,addons/godot_ai/utils/editor_log_buffer.gd,high,follow_primary_file,Godot sidecar paired with addons/godot_ai/utils/editor_log_buffer.gd; do not treat independently
addons/godot_ai/utils/error_codes.gd.uid,.uid,20,DEV_ONLY,37,addons/godot_ai/connection.gd;addons/godot_ai/debugger/mcp_debugger_plugin.gd;addons/godot_ai/dispatcher.gd;addons/godot_ai/handlers/_node_validator.gd;addons/godot_ai/handlers/_param_validators.gd;addons/godot_ai/handlers/animation_handler.gd;addons/godot_ai/handlers/animation_presets.gd;addons/godot_ai/handlers/animation_values.gd;addons/godot_ai/handlers/api_handler.gd;addons/godot_ai/handlers/audio_handler.gd;addons/godot_ai/handlers/autoload_handler.gd;addons/godot_ai/handlers/batch_handler.gd;addons/godot_ai/handlers/camera_handler.gd;addons/godot_ai/handlers/client_handler.gd;addons/godot_ai/handlers/control_draw_recipe_handler.gd;addons/godot_ai/handlers/curve_handler.gd;addons/godot_ai/handlers/editor_handler.gd;addons/godot_ai/handlers/environment_handler.gd;addons/godot_ai/handlers/filesystem_handler.gd;addons/godot_ai/handlers/input_handler.gd;addons/godot_ai/handlers/material_handler.gd;addons/godot_ai/handlers/node_handler.gd;addons/godot_ai/handlers/particle_handler.gd;addons/godot_ai/handlers/physics_shape_handler.gd;addons/godot_ai/handlers/project_handler.gd;addons/godot_ai/handlers/resource_handler.gd;addons/godot_ai/handlers/scene_handler.gd;addons/godot_ai/handlers/script_handler.gd;addons/godot_ai/handlers/signal_handler.gd;addons/godot_ai/handlers/texture_handler.gd;addons/godot_ai/handlers/theme_handler.gd;addons/godot_ai/handlers/tilemap_handler.gd;addons/godot_ai/handlers/tileset_handler.gd;addons/godot_ai/handlers/ui_handler.gd;addons/godot_ai/utils/path_validator.gd;addons/godot_ai/utils/resource_io.gd;addons/godot_ai/utils/scene_path.gd,false,addons/godot_ai/utils/error_codes.gd,high,follow_primary_file,Godot sidecar paired with addons/godot_ai/utils/error_codes.gd; do not treat independently
addons/godot_ai/utils/fuzzy_suggestions.gd.uid,.uid,20,DEV_ONLY,2,addons/godot_ai/dispatcher.gd;addons/godot_ai/handlers/api_handler.gd,false,addons/godot_ai/utils/fuzzy_suggestions.gd,high,follow_primary_file,Godot sidecar paired with addons/godot_ai/utils/fuzzy_suggestions.gd; do not treat independently
addons/godot_ai/utils/game_log_buffer.gd.uid,.uid,20,DEV_ONLY,4,addons/godot_ai/debugger/mcp_debugger_plugin.gd;addons/godot_ai/handlers/editor_handler.gd;addons/godot_ai/plugin.gd;addons/godot_ai/utils/editor_log_buffer.gd,false,addons/godot_ai/utils/game_log_buffer.gd,high,follow_primary_file,Godot sidecar paired with addons/godot_ai/utils/game_log_buffer.gd; do not treat independently
addons/godot_ai/utils/log_buffer.gd.uid,.uid,20,DEV_ONLY,8,addons/godot_ai/debugger/mcp_debugger_plugin.gd;addons/godot_ai/dispatcher.gd;addons/godot_ai/dock_panels/log_viewer.gd;addons/godot_ai/handlers/editor_handler.gd;addons/godot_ai/handlers/test_handler.gd;addons/godot_ai/mcp_dock.gd;addons/godot_ai/plugin.gd;addons/godot_ai/testing/test_runner.gd,false,addons/godot_ai/utils/log_buffer.gd,high,follow_primary_file,Godot sidecar paired with addons/godot_ai/utils/log_buffer.gd; do not treat independently
addons/godot_ai/utils/mcp_client_refresh_state.gd.uid,.uid,20,DEV_ONLY,1,addons/godot_ai/mcp_dock.gd,false,addons/godot_ai/utils/mcp_client_refresh_state.gd,high,follow_primary_file,Godot sidecar paired with addons/godot_ai/utils/mcp_client_refresh_state.gd; do not treat independently
addons/godot_ai/utils/mcp_server_state.gd.uid,.uid,20,DEV_ONLY,5,addons/godot_ai/mcp_dock.gd;addons/godot_ai/plugin.gd;addons/godot_ai/utils/mcp_client_refresh_state.gd;addons/godot_ai/utils/server_lifecycle.gd;addons/godot_ai/utils/server_version_check.gd,false,addons/godot_ai/utils/mcp_server_state.gd,high,follow_primary_file,Godot sidecar paired with addons/godot_ai/utils/mcp_server_state.gd; do not treat independently
addons/godot_ai/utils/mcp_startup_path.gd.uid,.uid,20,DEV_ONLY,2,addons/godot_ai/plugin.gd;addons/godot_ai/utils/server_lifecycle.gd,false,addons/godot_ai/utils/mcp_startup_path.gd,high,follow_primary_file,Godot sidecar paired with addons/godot_ai/utils/mcp_startup_path.gd; do not treat independently
addons/godot_ai/utils/path_validator.gd.uid,.uid,20,DEV_ONLY,14,addons/godot_ai/handlers/audio_handler.gd;addons/godot_ai/handlers/autoload_handler.gd;addons/godot_ai/handlers/curve_handler.gd;addons/godot_ai/handlers/filesystem_handler.gd;addons/godot_ai/handlers/material_handler.gd;addons/godot_ai/handlers/material_values.gd;addons/godot_ai/handlers/node_handler.gd;addons/godot_ai/handlers/particle_handler.gd;addons/godot_ai/handlers/resource_handler.gd;addons/godot_ai/handlers/scene_handler.gd;addons/godot_ai/handlers/script_handler.gd;addons/godot_ai/handlers/theme_handler.gd;addons/godot_ai/handlers/ui_handler.gd;addons/godot_ai/utils/resource_io.gd,false,addons/godot_ai/utils/path_validator.gd,high,follow_primary_file,Godot sidecar paired with addons/godot_ai/utils/path_validator.gd; do not treat independently
addons/godot_ai/utils/resource_io.gd.uid,.uid,20,DEV_ONLY,6,addons/godot_ai/handlers/curve_handler.gd;addons/godot_ai/handlers/environment_handler.gd;addons/godot_ai/handlers/filesystem_handler.gd;addons/godot_ai/handlers/resource_handler.gd;addons/godot_ai/handlers/script_handler.gd;addons/godot_ai/handlers/texture_handler.gd,false,addons/godot_ai/utils/resource_io.gd,high,follow_primary_file,Godot sidecar paired with addons/godot_ai/utils/resource_io.gd; do not treat independently
addons/godot_ai/utils/scene_path.gd.uid,.uid,20,DEV_ONLY,15,addons/godot_ai/handlers/_node_validator.gd;addons/godot_ai/handlers/animation_handler.gd;addons/godot_ai/handlers/animation_presets.gd;addons/godot_ai/handlers/audio_handler.gd;addons/godot_ai/handlers/camera_handler.gd;addons/godot_ai/handlers/control_draw_recipe_handler.gd;addons/godot_ai/handlers/curve_handler.gd;addons/godot_ai/handlers/editor_handler.gd;addons/godot_ai/handlers/node_handler.gd;addons/godot_ai/handlers/particle_handler.gd;addons/godot_ai/handlers/physics_shape_handler.gd;addons/godot_ai/handlers/scene_handler.gd;addons/godot_ai/handlers/signal_handler.gd;addons/godot_ai/handlers/ui_handler.gd;addons/godot_ai/testing/test_suite.gd,false,addons/godot_ai/utils/scene_path.gd,high,follow_primary_file,Godot sidecar paired with addons/godot_ai/utils/scene_path.gd; do not treat independently
addons/godot_ai/utils/server_lifecycle.gd.uid,.uid,20,DEV_ONLY,4,addons/godot_ai/plugin.gd;addons/godot_ai/utils/mcp_adoption_label.gd;addons/godot_ai/utils/mcp_startup_path.gd;addons/godot_ai/utils/server_version_check.gd,false,addons/godot_ai/utils/server_lifecycle.gd,high,follow_primary_file,Godot sidecar paired with addons/godot_ai/utils/server_lifecycle.gd; do not treat independently
addons/godot_ai/utils/server_version_check.gd.uid,.uid,20,DEV_ONLY,1,addons/godot_ai/utils/server_lifecycle.gd,false,addons/godot_ai/utils/server_version_check.gd,high,follow_primary_file,Godot sidecar paired with addons/godot_ai/utils/server_version_check.gd; do not treat independently
addons/godot_ai/utils/structured_log_ring.gd.uid,.uid,20,DEV_ONLY,2,addons/godot_ai/utils/editor_log_buffer.gd;addons/godot_ai/utils/game_log_buffer.gd,false,addons/godot_ai/utils/structured_log_ring.gd,high,follow_primary_file,Godot sidecar paired with addons/godot_ai/utils/structured_log_ring.gd; do not treat independently
addons/godot_ai/utils/update_manager.gd.uid,.uid,20,DEV_ONLY,1,addons/godot_ai/mcp_dock.gd,false,addons/godot_ai/utils/update_manager.gd,high,follow_primary_file,Godot sidecar paired with addons/godot_ai/utils/update_manager.gd; do not treat independently
addons/godot_ai/utils/update_mixed_state.gd.uid,.uid,20,DEV_ONLY,2,addons/godot_ai/handlers/editor_handler.gd;addons/godot_ai/mcp_dock.gd,false,addons/godot_ai/utils/update_mixed_state.gd,high,follow_primary_file,Godot sidecar paired with addons/godot_ai/utils/update_mixed_state.gd; do not treat independently
addons/godot_ai/utils/uv_cache_cleanup.gd.uid,.uid,20,DEV_ONLY,2,addons/godot_ai/plugin.gd;addons/godot_ai/utils/server_lifecycle.gd,false,addons/godot_ai/utils/uv_cache_cleanup.gd,high,follow_primary_file,Godot sidecar paired with addons/godot_ai/utils/uv_cache_cleanup.gd; do not treat independently
addons/godot_ai/utils/variant_serializer.gd.uid,.uid,20,DEV_ONLY,2,addons/godot_ai/handlers/node_handler.gd;addons/godot_ai/utils/class_introspection.gd,false,addons/godot_ai/utils/variant_serializer.gd,high,follow_primary_file,Godot sidecar paired with addons/godot_ai/utils/variant_serializer.gd; do not treat independently
addons/godot_ai/utils/windows_port_reservation.gd.uid,.uid,20,DEV_ONLY,4,addons/godot_ai/client_configurator.gd;addons/godot_ai/plugin.gd;addons/godot_ai/utils/port_resolver.gd;addons/godot_ai/utils/server_lifecycle.gd,false,addons/godot_ai/utils/windows_port_reservation.gd,high,follow_primary_file,Godot sidecar paired with addons/godot_ai/utils/windows_port_reservation.gd; do not treat independently
addons/godot_ai/client_configurator.gd.uid,.uid,19,DEV_ONLY,8,addons/godot_ai/clients/_base.gd;addons/godot_ai/connection.gd;addons/godot_ai/dock_panels/port_picker_panel.gd;addons/godot_ai/handlers/client_handler.gd;addons/godot_ai/mcp_dock.gd;addons/godot_ai/plugin.gd;addons/godot_ai/utils/server_lifecycle.gd;addons/godot_ai/utils/update_manager.gd,false,addons/godot_ai/client_configurator.gd,high,follow_primary_file,Godot sidecar paired with addons/godot_ai/client_configurator.gd; do not treat independently
addons/godot_ai/clients/_atomic_write.gd.uid,.uid,19,DEV_ONLY,2,addons/godot_ai/clients/_json_strategy.gd;addons/godot_ai/clients/_toml_strategy.gd,false,addons/godot_ai/clients/_atomic_write.gd,high,follow_primary_file,Godot sidecar paired with addons/godot_ai/clients/_atomic_write.gd; do not treat independently
addons/godot_ai/clients/_json_strategy.gd.uid,.uid,19,DEV_ONLY,3,addons/godot_ai/client_configurator.gd;addons/godot_ai/clients/_manual_command.gd;addons/godot_ai/mcp_dock.gd,false,addons/godot_ai/clients/_json_strategy.gd,high,follow_primary_file,Godot sidecar paired with addons/godot_ai/clients/_json_strategy.gd; do not treat independently
addons/godot_ai/clients/_path_template.gd.uid,.uid,19,DEV_ONLY,1,addons/godot_ai/clients/_base.gd,false,addons/godot_ai/clients/_path_template.gd,high,follow_primary_file,Godot sidecar paired with addons/godot_ai/clients/_path_template.gd; do not treat independently
addons/godot_ai/clients/_registry.gd.uid,.uid,19,DEV_ONLY,2,addons/godot_ai/client_configurator.gd;addons/godot_ai/mcp_dock.gd,false,addons/godot_ai/clients/_registry.gd,high,follow_primary_file,Godot sidecar paired with addons/godot_ai/clients/_registry.gd; do not treat independently
addons/godot_ai/clients/codex.gd.uid,.uid,19,DEV_ONLY,1,addons/godot_ai/clients/_registry.gd,false,addons/godot_ai/clients/codex.gd,high,follow_primary_file,Godot sidecar paired with addons/godot_ai/clients/codex.gd; do not treat independently
addons/godot_ai/clients/opencode.gd.uid,.uid,19,DEV_ONLY,1,addons/godot_ai/clients/_registry.gd,false,addons/godot_ai/clients/opencode.gd,high,follow_primary_file,Godot sidecar paired with addons/godot_ai/clients/opencode.gd; do not treat independently
addons/godot_ai/clients/qwen_code.gd.uid,.uid,19,DEV_ONLY,1,addons/godot_ai/clients/_registry.gd,false,addons/godot_ai/clients/qwen_code.gd,high,follow_primary_file,Godot sidecar paired with addons/godot_ai/clients/qwen_code.gd; do not treat independently
addons/godot_ai/dock_panels/port_picker_panel.gd.uid,.uid,19,DEV_ONLY,1,addons/godot_ai/mcp_dock.gd,false,addons/godot_ai/dock_panels/port_picker_panel.gd,high,follow_primary_file,Godot sidecar paired with addons/godot_ai/dock_panels/port_picker_panel.gd; do not treat independently
addons/godot_ai/handlers/api_handler.gd.uid,.uid,19,DEV_ONLY,1,addons/godot_ai/plugin.gd,false,addons/godot_ai/handlers/api_handler.gd,high,follow_primary_file,Godot sidecar paired with addons/godot_ai/handlers/api_handler.gd; do not treat independently
addons/godot_ai/handlers/node_handler.gd.uid,.uid,19,DEV_ONLY,5,addons/godot_ai/handlers/curve_handler.gd;addons/godot_ai/handlers/project_handler.gd;addons/godot_ai/handlers/resource_handler.gd;addons/godot_ai/handlers/texture_handler.gd;addons/godot_ai/plugin.gd,false,addons/godot_ai/handlers/node_handler.gd,high,follow_primary_file,Godot sidecar paired with addons/godot_ai/handlers/node_handler.gd; do not treat independently
addons/godot_ai/handlers/resource_handler.gd.uid,.uid,19,DEV_ONLY,3,addons/godot_ai/handlers/environment_handler.gd;addons/godot_ai/handlers/node_handler.gd;addons/godot_ai/plugin.gd,false,addons/godot_ai/handlers/resource_handler.gd,high,follow_primary_file,Godot sidecar paired with addons/godot_ai/handlers/resource_handler.gd; do not treat independently
addons/godot_ai/handlers/scene_handler.gd.uid,.uid,19,DEV_ONLY,1,addons/godot_ai/plugin.gd,false,addons/godot_ai/handlers/scene_handler.gd,high,follow_primary_file,Godot sidecar paired with addons/godot_ai/handlers/scene_handler.gd; do not treat independently
addons/godot_ai/handlers/theme_handler.gd.uid,.uid,19,DEV_ONLY,1,addons/godot_ai/plugin.gd,false,addons/godot_ai/handlers/theme_handler.gd,high,follow_primary_file,Godot sidecar paired with addons/godot_ai/handlers/theme_handler.gd; do not treat independently
addons/godot_ai/testing/test_runner.gd.uid,.uid,19,DEV_ONLY,2,addons/godot_ai/handlers/test_handler.gd;addons/godot_ai/testing/test_suite.gd,false,addons/godot_ai/testing/test_runner.gd,high,follow_primary_file,Godot sidecar paired with addons/godot_ai/testing/test_runner.gd; do not treat independently
addons/godot_ai/utils/mcp_adoption_label.gd.uid,.uid,19,DEV_ONLY,2,addons/godot_ai/utils/mcp_server_state.gd;addons/godot_ai/utils/server_lifecycle.gd,false,addons/godot_ai/utils/mcp_adoption_label.gd,high,follow_primary_file,Godot sidecar paired with addons/godot_ai/utils/mcp_adoption_label.gd; do not treat independently
addons/godot_ai/utils/port_resolver.gd.uid,.uid,19,DEV_ONLY,3,addons/godot_ai/client_configurator.gd;addons/godot_ai/plugin.gd;addons/godot_ai/utils/server_lifecycle.gd,false,addons/godot_ai/utils/port_resolver.gd,high,follow_primary_file,Godot sidecar paired with addons/godot_ai/utils/port_resolver.gd; do not treat independently
addons/godot_ai/utils/settings.gd.uid,.uid,19,DEV_ONLY,6,addons/godot_ai/client_configurator.gd;addons/godot_ai/dock_panels/log_viewer.gd;addons/godot_ai/mcp_dock.gd;addons/godot_ai/plugin.gd;addons/godot_ai/telemetry.gd;addons/godot_ai/utils/server_lifecycle.gd,false,addons/godot_ai/utils/settings.gd,high,follow_primary_file,Godot sidecar paired with addons/godot_ai/utils/settings.gd; do not treat independently
addons/godot_ai/utils/surfaced_error_tracker.gd.uid,.uid,19,DEV_ONLY,4,addons/godot_ai/connection.gd;addons/godot_ai/dispatcher.gd;addons/godot_ai/handlers/editor_handler.gd;addons/godot_ai/plugin.gd,false,addons/godot_ai/utils/surfaced_error_tracker.gd,high,follow_primary_file,Godot sidecar paired with addons/godot_ai/utils/surfaced_error_tracker.gd; do not treat independently
assets/ui/references/battle_reference.png,.png,3652355,SOURCE_ONLY,0,,false,assets/ui/references/battle_reference.png.import,medium,keep_or_move_to_art_source,source/provenance asset; not directly used by production runtime
assets/ui/references/home_reference.png,.png,3609259,SOURCE_ONLY,0,,false,assets/ui/references/home_reference.png.import,medium,keep_or_move_to_art_source,source/provenance asset; not directly used by production runtime
assets/ui/references/settlement_reference.png,.png,3592015,SOURCE_ONLY,0,,false,assets/ui/references/settlement_reference.png.import,medium,keep_or_move_to_art_source,source/provenance asset; not directly used by production runtime
assets/ui/references/stage_select_reference.png,.png,3535949,SOURCE_ONLY,0,,false,assets/ui/references/stage_select_reference.png.import,medium,keep_or_move_to_art_source,source/provenance asset; not directly used by production runtime
assets/ui/references/shop_reference.png,.png,3525615,SOURCE_ONLY,0,,false,assets/ui/references/shop_reference.png.import,medium,keep_or_move_to_art_source,source/provenance asset; not directly used by production runtime
assets/ui/references/deck_select_reference.png,.png,3264428,SOURCE_ONLY,0,,false,assets/ui/references/deck_select_reference.png.import,medium,keep_or_move_to_art_source,source/provenance asset; not directly used by production runtime
assets/ui/references/stage_select_reference.png.import,.import,991,SOURCE_ONLY,0,,false,assets/ui/references/stage_select_reference.png,medium,follow_primary_file,Godot sidecar paired with assets/ui/references/stage_select_reference.png; do not treat independently
assets/ui/references/deck_select_reference.png.import,.import,987,SOURCE_ONLY,0,,false,assets/ui/references/deck_select_reference.png,medium,follow_primary_file,Godot sidecar paired with assets/ui/references/deck_select_reference.png; do not treat independently
assets/ui/references/settlement_reference.png.import,.import,983,SOURCE_ONLY,0,,false,assets/ui/references/settlement_reference.png,medium,follow_primary_file,Godot sidecar paired with assets/ui/references/settlement_reference.png; do not treat independently
assets/ui/references/battle_reference.png.import,.import,973,SOURCE_ONLY,0,,false,assets/ui/references/battle_reference.png,medium,follow_primary_file,Godot sidecar paired with assets/ui/references/battle_reference.png; do not treat independently
assets/ui/references/home_reference.png.import,.import,966,SOURCE_ONLY,0,,false,assets/ui/references/home_reference.png,medium,follow_primary_file,Godot sidecar paired with assets/ui/references/home_reference.png; do not treat independently
assets/ui/references/shop_reference.png.import,.import,966,SOURCE_ONLY,0,,false,assets/ui/references/shop_reference.png,medium,follow_primary_file,Godot sidecar paired with assets/ui/references/shop_reference.png; do not treat independently
artifacts/final_scene_review/resolutions/home_default_2560x1440.png,.png,4912931,DOC_ONLY;NEAR_DUPLICATE,0,,false,artifacts/final_scene_review/resolutions/home_default_2560x1440.png.import,high,keep_in_docs_or_exclude_import,"documentation, review capture, or generated evidence"
artifacts/final_scene_review/resolutions/result_game_over_2560x1440.png,.png,4308452,DOC_ONLY;NEAR_DUPLICATE,0,,false,artifacts/final_scene_review/resolutions/result_game_over_2560x1440.png.import,high,keep_in_docs_or_exclude_import,"documentation, review capture, or generated evidence"
artifacts/final_scene_review/resolutions/result_victory_2560x1440.png,.png,4265705,DOC_ONLY;NEAR_DUPLICATE,0,,false,artifacts/final_scene_review/resolutions/result_victory_2560x1440.png.import,high,keep_in_docs_or_exclude_import,"documentation, review capture, or generated evidence"
